customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_was_missing,monthly_charges_was_missing,total_logins,avg_session_mins,login_days_active,days_since_last_login,total_tickets,avg_resolution_hours,max_resolution_hours,billing_tickets,technical_tickets,billing_ticket_ratio,total_bills,total_late_payments,late_payment_rate,avg_payment_gap,max_payment_gap,avg_amount_due
1820-DJFPH,Female,0,Yes,Yes,72.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),24.05,1709.15,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,1.63,3.26,68.37
9426-SXNHE,Female,0,No,No,2.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),18.75,53.15,0,0,0,0.0,0.0,0.0,365.0,1.0,16.4,16.4,0.0,0.0,0.0,1,0,0.0,0.0,0.0,63.39
9068-FHQHD,Female,0,Yes,Yes,40.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.15,777.35,0,0,1,6.0,214.0,1.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,56.51
1269-FOYWN,Male,0,Yes,Yes,44.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.0,860.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,64.18
9470-YFUYI,Male,1,Yes,No,71.0,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Transfer (Automatic),71.0,5012.1,0,0,0,4.0,170.0,1.0,76.0,1.0,10.0,10.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,84.12
7817-BOQPW,Female,0,No,No,2.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.55,166.3,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,81.68
7402-EYFXX,Male,1,No,No,26.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,93.6,2404.1,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,11.61,16.9,68.27
1853-UDXBW,Male,0,Yes,Yes,12.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.0,70.0,1,1,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,57.34
9895-VFOXH,Female,0,No,No,1.0,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,24.4,24.4,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,112.49
5458-CQJTA,Male,0,Yes,Yes,65.0,Yes,No,Dsl,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),74.8,4820.15,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,102.25
1230-QAJDW,Male,0,No,No,3.0,Yes,Yes,Dsl,No,No,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,65.25,209.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,74.9
5701-ZIKJE,Male,0,No,No,13.0,Yes,No,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,50.55,610.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,66.22
5219-YIPTK,Female,0,Yes,No,12.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.4,3409.6,1,1,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,91.0
5032-MIYKT,Female,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.7,70.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,85.54
7396-VJUZB,Male,0,Yes,Yes,4.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,45.25,155.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,54.11
9717-QEBGU,Male,0,No,No,2.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.3,144.0,0,0,0,2.0,133.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,16.8,33.6,87.22
5172-RKOCB,Male,0,Yes,No,72.0,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),108.95,7875.0,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,31.6
6509-TSGWN,Female,0,Yes,Yes,37.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,26.45,911.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,29.74
3540-RZJYU,Female,0,No,No,15.0,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,No,Electronic Check,86.2,1270.2,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,81.28
3178-CIFOT,Female,0,No,No,44.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),19.65,478.1,0,1,0,4.0,254.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,27.92,27.92,83.87
2091-MJTFX,Female,0,Yes,Yes,30.0,No,No Phone Service,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),51.2,1561.5,1,0,0,3.0,44.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,50.92
4530-NDRKU,Female,0,Yes,Yes,42.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,19.05,761.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,51.55
5985-TBABQ,Female,0,No,No,32.0,Yes,Yes,Dsl,Yes,No,No,No,Yes,Yes,One Year,No,Mailed Check,74.75,2282.95,0,0,0,7.0,267.5,2.0,274.0,1.0,14.6,14.6,1.0,0.0,1.0,2,0,0.0,0.0,0.0,75.56
9800-ONTFE,Female,0,Yes,Yes,22.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.8,1615.1,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,8.36,25.08,96.41
6743-HHQPF,Male,0,Yes,No,42.0,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),25.1,1097.15,0,0,0,5.0,87.0,1.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,7.22,14.45,70.26
8455-HIRAQ,Female,0,No,No,8.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,44.45,369.3,0,0,0,5.0,7.0,1.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,62.92
6616-AALSR,Female,0,Yes,Yes,65.0,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),104.3,6725.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,65.56
0883-EIBTI,Female,0,No,No,12.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.5,31.55,1,1,0,4.0,207.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,112.37
9415-ZNBSX,Female,0,Yes,Yes,70.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),89.0,6293.2,0,0,0,18.0,179.5,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,76.43
4018-KJYUY,Male,0,No,Yes,22.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),20.15,432.5,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,27.08
0722-TROQR,Female,1,No,No,4.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.9,321.75,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,100.4
7571-YXDAD,Female,0,No,No,2.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),74.9,147.15,1,0,0,4.0,174.0,1.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,70.1
3884-UEBXB,Female,0,Yes,Yes,67.0,No,No Phone Service,Dsl,Yes,Yes,No,No,No,No,Two Year,No,Bank Transfer (Automatic),36.15,2434.45,0,0,0,5.0,98.0,1.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,11.26,22.53,48.33
8780-RSYYU,Female,0,No,No,25.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Credit Card (Automatic),19.2,532.1,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,76.77
5537-UXXVS,Female,0,Yes,No,20.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),19.25,375.25,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.67,9.59,21.02,60.06
1791-PQHBB,Female,0,No,Yes,2.0,Yes,No,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),61.2,125.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,65.8
8701-DGLVH,Male,0,No,No,51.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.45,1042.65,0,0,0,5.0,165.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,85.32
8741-LQOBK,Female,0,Yes,Yes,46.0,No,No Phone Service,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),35.05,1620.25,0,0,0,5.0,153.0,1.0,36.0,1.0,2.5,2.5,1.0,0.0,1.0,2,1,0.5,6.64,13.27,85.62
3393-FMZPV,Female,0,No,No,25.0,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.25,2387.75,1,0,0,14.0,71.5,2.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,88.74
8082-GHXOP,Male,0,No,Yes,12.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,44.0,659.35,0,1,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.39,1.39,26.13
6402-ZFPPI,Female,1,No,No,25.0,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,102.8,2660.2,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,7.6,7.6,36.43
0980-FEXWF,Male,0,Yes,Yes,26.0,Yes,No,Dsl,No,No,Yes,No,No,No,One Year,No,Mailed Check,50.35,1285.8,0,0,0,2.0,82.0,1.0,293.0,1.0,5.2,5.2,1.0,0.0,1.0,2,1,0.5,3.22,6.44,102.4
7486-KSRVI,Male,0,No,No,43.0,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,100.0,4211.55,1,0,0,3.0,235.0,1.0,326.0,1.0,19.6,19.6,0.0,0.0,0.0,3,0,0.0,0.0,0.0,86.5
3011-WQKSZ,Male,0,No,Yes,19.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,20.0,377.55,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,63.99
8443-WVPSS,Male,0,Yes,No,10.0,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,99.85,990.9,1,0,0,6.0,68.0,1.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,67.83
3006-XIMLN,Female,0,No,Yes,2.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),94.2,193.8,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,10.25,30.75,82.41
8218-FFJDS,Female,0,Yes,No,72.0,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),86.4,6058.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,53.16
1986-PHGZF,Male,1,No,No,18.0,Yes,Yes,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),58.4,964.9,0,0,0,6.0,82.0,1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,67.09
9965-YOKZB,Male,1,No,No,9.0,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,83.85,790.15,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,100.84
0504-HHAPI,Female,1,No,No,27.0,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),88.3,2467.75,1,0,0,3.0,216.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,63.76
9360-OMDZZ,Male,0,No,No,24.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.1,2322.85,0,0,0,0.0,0.0,0.0,365.0,1.0,53.5,53.5,0.0,1.0,0.0,2,0,0.0,0.0,0.0,47.42
6305-YLBMM,Male,0,No,No,69.0,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),104.05,7262.0,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,70.36
0345-XMMUG,Female,0,Yes,No,46.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),108.9,4854.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,4.01,12.04,70.1
8024-XNAFQ,Female,1,No,No,72.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),107.4,7748.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,85.95
3647-GMGDH,Male,0,Yes,No,22.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),94.7,1914.9,1,0,0,5.0,95.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.67,22.71,42.74,85.76
2988-GBIVW,Female,1,Yes,No,70.0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,90.85,6470.1,0,0,0,0.0,0.0,0.0,365.0,1.0,24.8,24.8,1.0,0.0,1.0,1,0,0.0,0.0,0.0,99.03
2832-SCUCO,Female,0,No,No,12.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.9,57.4,0,1,0,0.0,0.0,0.0,365.0,1.0,57.5,57.5,1.0,0.0,1.0,2,0,0.0,0.0,0.0,97.0
7036-ZZKBD,Male,0,Yes,No,31.0,Yes,No,Dsl,No,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),66.4,2019.8,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,72.13
3791-LGQCY,Female,1,Yes,No,56.0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),100.65,5688.05,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,93.63
0265-PSUAE,Female,0,Yes,Yes,16.0,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),100.7,1522.7,0,0,0,11.0,62.0,2.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,39.94
0463-TXOAK,Male,0,No,Yes,52.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),25.6,1334.5,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,1.09,3.27,79.34
0594-UFTUL,Male,0,Yes,Yes,13.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.85,252.0,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,79.26
9509-MPYOD,Female,0,No,No,35.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.75,700.45,0,0,0,3.0,160.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,92.68
9128-CPXKI,Female,0,No,No,59.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,No,Electronic Check,95.8,5655.45,0,0,0,3.0,249.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,69.19
0129-KPTWJ,Male,0,Yes,No,72.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.65,6747.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,5.62,16.85,56.47
8166-ZZTFS,Female,1,Yes,No,66.0,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),80.55,5265.1,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,67.68
5855-EIBDE,Female,0,Yes,No,49.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),106.65,5174.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,49.12
5365-LLFYV,Female,0,No,No,2.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,45.85,105.6,0,0,0,7.0,9.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,54.31
5956-YHHRX,Male,1,No,No,21.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.35,2271.85,0,0,0,0.0,0.0,0.0,365.0,1.0,24.7,24.7,0.0,1.0,0.0,2,0,0.0,0.0,0.0,55.04
6008-NAIXK,Male,1,No,No,54.0,No,No Phone Service,Dsl,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,55.45,2966.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,82.05
2956-GGUCQ,Male,1,Yes,No,24.0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,78.85,1772.25,1,0,0,8.0,200.0,1.0,225.0,2.0,33.949999999999996,58.3,1.0,1.0,0.5,2,1,0.5,9.81,19.62,44.6
1928-BXYIV,Male,0,No,No,1.0,Yes,Yes,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,61.15,61.15,0,0,0,6.0,289.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,48.52
5760-FXFVO,Male,0,No,No,6.0,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,78.95,494.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,96.96
6595-COKXZ,Female,0,No,No,1.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,44.45,44.45,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,6.36,6.36,30.04
0961-ZWLVI,Male,0,No,Yes,49.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),109.2,5290.45,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,4.41,13.22,100.58
5181-OABFK,Female,0,Yes,Yes,56.0,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card (Automatic),61.3,3346.8,0,0,0,12.0,150.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,45.28
4007-NHVHI,Female,1,No,No,56.0,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,96.85,5219.65,0,0,0,0.0,0.0,0.0,365.0,1.0,115.7,115.7,0.0,1.0,0.0,2,0,0.0,0.0,0.0,68.66
7816-VGHTO,Female,0,Yes,Yes,6.0,No,No Phone Service,Dsl,No,Yes,Yes,Yes,No,No,Two Year,No,Mailed Check,40.55,217.5,0,0,0,9.0,193.5,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,34.12
5871-DGTXZ,Male,0,No,No,32.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.8,607.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,86.36
7550-WIQVA,Male,0,Yes,Yes,50.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,108.25,5431.4,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,116.62
7544-ZVIKX,Male,0,Yes,Yes,58.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),105.05,6004.85,0,0,0,0.0,0.0,0.0,365.0,1.0,36.1,36.1,0.0,0.0,0.0,1,0,0.0,0.0,0.0,60.89
0016-QLJIS,Female,0,Yes,Yes,64.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.45,5957.9,0,1,0,7.0,244.0,1.0,362.0,1.0,126.3,126.3,0.0,1.0,0.0,2,1,0.5,4.65,9.3,55.8
7508-DQAKK,Female,0,No,No,64.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),86.4,5442.05,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.67,6.76,15.83,40.61
5176-OLSKT,Female,0,Yes,No,66.0,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Transfer (Automatic),66.9,4370.25,0,0,0,7.0,36.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,2.0,6.0,48.79
9356-AXGMP,Male,0,Yes,No,38.0,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,110.7,4428.6,0,0,0,1.0,297.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,9.87,29.61,108.2
3556-BVQGL,Female,0,Yes,No,20.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,20.0,416.45,0,0,0,5.0,213.0,1.0,140.0,1.0,13.2,13.2,0.0,1.0,0.0,1,0,0.0,0.0,0.0,73.12
0362-ZBZWJ,Male,0,No,No,36.0,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.9,3067.2,1,0,0,2.0,166.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,73.56
8979-CAMGB,Male,1,No,No,64.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,No,Electronic Check,102.1,6688.1,0,0,0,1.0,298.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,3.57,10.71,59.98
4211-MMAZN,Male,0,No,No,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.25,20.25,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,34.26
