customer_id,billing_date,amount_due,amount_paid,payment_gap,late_payment
6288-LBEAR,2022-09-23,118.52,118.52,0.0,0
4597-NUCQV,2022-09-17,31.56,27.51,4.05,1
9019-QVLZD,2022-01-05,105.4,87.44,17.96,1
8413-YNHNV,2022-11-18,78.35,78.35,0.0,0
8413-YNHNV,2022-05-21,98.3,98.3,0.0,0
8413-YNHNV,2022-10-13,21.69,21.69,0.0,0
5808-TOTXO,2022-02-11,29.9,29.9,0.0,0
5808-TOTXO,2022-09-05,28.1,17.61,10.49,1
5808-TOTXO,2022-07-10,48.62,48.62,0.0,0
4369-NYSCF,2022-10-12,105.69,105.69,0.0,0
4369-NYSCF,2022-03-17,35.99,20.19,15.8,1
6333-YDVLT,2022-02-06,42.04,42.04,0.0,0
5324-KTGCG,2022-03-24,50.77,50.77,0.0,0
5599-HVLTW,2022-07-22,74.69,74.69,0.0,0
7394-LWLYN,2022-06-12,43.94,43.94,0.0,0
7394-LWLYN,2022-03-05,85.6,85.6,0.0,0
3707-LRWZD,2022-07-04,42.61,42.61,0.0,0
3707-LRWZD,2022-05-09,25.11,25.11,0.0,0
3707-LRWZD,2022-12-14,78.84,78.84,0.0,0
6873-UDNLD,2022-09-22,116.3,116.3,0.0,0
6873-UDNLD,2022-04-14,102.32,102.32,0.0,0
6873-UDNLD,2022-06-11,73.04,73.04,0.0,0
2700-LUEVA,2022-01-08,101.53,75.13,26.4,1
2700-LUEVA,2022-02-21,49.3,49.3,0.0,0
1455-ESIQH,2022-08-18,85.14,85.14,0.0,0
1455-ESIQH,2022-09-28,51.81,51.81,0.0,0
1455-ESIQH,2022-10-13,99.14,99.14,0.0,0
0958-YHXGP,2022-12-29,95.0,95.0,0.0,0
0958-YHXGP,2022-11-10,37.9,37.9,0.0,0
1101-SSWAG,2022-06-21,106.67,106.67,0.0,0
1101-SSWAG,2022-09-11,112.88,112.88,0.0,0
2979-SXESE,2022-08-18,47.91,47.91,0.0,0
2979-SXESE,2022-08-17,56.09,56.09,0.0,0
2979-SXESE,2022-07-18,38.32,36.19,2.13,1
4013-TLDHQ,2022-05-20,119.18,89.89,29.29,1
5743-KHMNA,2022-06-13,21.17,10.92,10.25,1
5743-KHMNA,2022-04-18,98.23,61.41,36.82,1
4194-FJARJ,2022-06-04,59.16,59.16,0.0,0
5325-UWTWJ,2022-06-28,73.83,73.83,0.0,0
3969-GYXEL,2022-08-11,50.42,36.0,14.42,1
3969-GYXEL,2022-12-30,34.21,34.21,0.0,0
9208-OLGAQ,2022-01-09,70.18,70.18,0.0,0
9208-OLGAQ,2022-07-26,110.24,61.78,48.46,1
9208-OLGAQ,2022-02-15,63.2,63.2,0.0,0
3244-CQPHU,2022-08-07,54.73,54.73,0.0,0
3244-CQPHU,2022-04-21,53.54,34.93,18.61,1
2674-MLXMN,2022-12-18,20.22,20.22,0.0,0
9708-HPXWZ,2022-06-08,48.01,48.01,0.0,0
9708-HPXWZ,2022-11-24,97.04,68.01,29.03,1
6992-TKNYO,2022-04-07,50.26,50.26,0.0,0
6992-TKNYO,2022-10-30,48.23,30.11,18.12,1
6992-TKNYO,2022-09-23,74.73,74.73,0.0,0
4468-YDOVK,2022-10-31,33.03,33.03,0.0,0
4468-YDOVK,2022-02-20,48.27,48.27,0.0,0
3754-DXMRT,2022-03-05,29.39,29.39,0.0,0
3754-DXMRT,2022-08-13,105.02,105.02,0.0,0
3754-DXMRT,2022-02-02,64.8,64.8,0.0,0
5792-JALQC,2022-03-07,37.81,28.63,9.18,1
7130-VTEWQ,2022-12-15,20.76,20.76,0.0,0
7130-VTEWQ,2022-03-30,65.91,46.35,19.56,1
7130-VTEWQ,2022-10-16,102.85,102.85,0.0,0
2200-DSAAL,2022-11-20,56.04,56.04,0.0,0
4302-ZYFEL,2022-07-13,104.71,104.71,0.0,0
4302-ZYFEL,2022-05-01,57.51,57.51,0.0,0
9351-LZYGF,2022-02-14,36.51,36.51,0.0,0
4366-CTOUZ,2022-12-15,39.14,39.14,0.0,0
4366-CTOUZ,2022-06-11,90.65,90.65,0.0,0
6121-VZNQB,2022-05-01,46.29,46.29,0.0,0
7903-CMPEY,2022-06-17,117.78,117.78,0.0,0
1518-OMDIK,2022-08-19,20.01,17.37,2.64,1
1518-OMDIK,2022-06-06,28.11,28.11,0.0,0
1518-OMDIK,2022-11-30,103.85,103.85,0.0,0
6671-NGWON,2022-04-25,118.25,118.25,0.0,0
6671-NGWON,2022-09-22,92.06,71.0,21.06,1
6671-NGWON,2022-12-05,47.59,47.59,0.0,0
0595-ITUDF,2022-01-11,99.6,99.6,0.0,0
0595-ITUDF,2022-01-15,39.05,39.05,0.0,0
6996-KNSML,2022-12-03,101.9,101.9,0.0,0
1955-IBMMB,2022-07-13,107.84,59.93,47.91,1
1955-IBMMB,2022-06-14,110.64,110.64,0.0,0
1955-IBMMB,2022-09-20,43.13,43.13,0.0,0
0096-BXERS,2022-09-28,71.9,71.9,0.0,0
0096-BXERS,2022-11-19,34.49,34.49,0.0,0
3806-YAZOV,2022-02-26,27.47,27.47,0.0,0
3806-YAZOV,2022-06-12,47.6,47.6,0.0,0
3806-YAZOV,2022-05-19,38.44,38.44,0.0,0
7998-ZLXWN,2022-11-29,45.7,26.77,18.93,1
7998-ZLXWN,2022-08-06,105.18,105.18,0.0,0
6253-WRFHY,2022-07-21,25.34,19.95,5.39,1
6253-WRFHY,2022-09-12,28.16,28.16,0.0,0
6253-WRFHY,2022-12-26,57.43,57.43,0.0,0
9133-AYJZG,2022-08-09,42.47,25.9,16.57,1
9133-AYJZG,2022-03-20,37.9,37.9,0.0,0
9133-AYJZG,2022-06-25,65.02,65.02,0.0,0
2675-OTVVJ,2022-08-02,66.04,66.04,0.0,0
2675-OTVVJ,2022-05-20,69.67,69.67,0.0,0
8680-CGLTP,2022-06-02,42.74,42.74,0.0,0
8430-TWCBX,2022-03-14,58.79,58.79,0.0,0
8430-TWCBX,2022-04-10,62.59,62.59,0.0,0
8430-TWCBX,2022-01-28,56.68,29.3,27.38,1
5018-GWURO,2022-10-04,112.88,112.88,0.0,0
5018-GWURO,2022-04-20,55.8,55.8,0.0,0
5018-GWURO,2022-09-24,96.9,96.9,0.0,0
6741-QRLUP,2022-04-03,88.21,64.34,23.87,1
6741-QRLUP,2022-09-15,70.98,70.98,0.0,0
4737-HOBAX,2022-11-28,101.88,101.88,0.0,0
4737-HOBAX,2022-02-21,93.92,64.09,29.83,1
0537-QYZZN,2022-11-14,55.32,55.32,0.0,0
3340-QBBFM,2022-11-16,62.28,39.56,22.72,1
1704-NRWYE,2022-11-21,70.28,70.28,0.0,0
2592-SEIFQ,2022-02-21,88.18,49.13,39.05,1
8200-KLNYW,2022-06-30,73.26,73.26,0.0,0
3372-CDXFJ,2022-08-05,48.63,48.63,0.0,0
3372-CDXFJ,2022-09-07,61.04,61.04,0.0,0
3372-CDXFJ,2022-04-22,54.06,54.06,0.0,0
4781-ZXYGU,2022-08-05,112.85,94.45,18.4,1
4781-ZXYGU,2022-07-26,79.71,79.71,0.0,0
4781-ZXYGU,2022-05-18,64.0,64.0,0.0,0
7632-YUTXB,2022-05-31,60.12,60.12,0.0,0
2718-YSKCS,2022-05-30,47.0,47.0,0.0,0
2718-YSKCS,2022-10-20,76.36,76.36,0.0,0
2718-YSKCS,2022-12-02,57.32,46.89,10.43,1
9896-UYMIE,2022-11-15,109.18,109.18,0.0,0
9896-UYMIE,2022-07-08,86.42,86.42,0.0,0
0853-NWIFK,2022-05-10,48.31,48.31,0.0,0
0853-NWIFK,2022-07-30,99.47,51.28,48.19,1
8212-CRQXP,2022-07-17,105.48,105.48,0.0,0
6980-CDGFC,2022-04-20,89.46,89.46,0.0,0
6980-CDGFC,2022-11-24,58.99,58.99,0.0,0
7691-XVTZH,2022-04-08,91.24,91.24,0.0,0
7691-XVTZH,2022-11-17,28.69,28.69,0.0,0
7691-XVTZH,2022-06-05,81.27,81.27,0.0,0
2520-SGTTA,2022-05-09,56.97,56.97,0.0,0
7481-ATQQS,2022-08-25,68.3,68.3,0.0,0
7481-ATQQS,2022-09-20,31.75,31.75,0.0,0
2277-VWCNI,2022-03-24,66.6,66.6,0.0,0
1088-CNNKB,2022-01-13,41.17,41.17,0.0,0
8642-GVWRF,2022-07-11,43.53,35.57,7.96,1
1930-BZLHI,2022-11-14,109.3,109.3,0.0,0
1930-BZLHI,2022-03-27,93.35,93.35,0.0,0
1930-BZLHI,2022-10-03,76.34,76.34,0.0,0
3400-ESFUW,2022-03-08,31.85,31.85,0.0,0
3400-ESFUW,2022-05-15,59.94,59.94,0.0,0
5868-YTYKS,2022-07-20,31.29,31.29,0.0,0
5868-YTYKS,2022-02-27,83.61,54.4,29.21,1
3525-DVKFN,2022-07-20,44.39,44.39,0.0,0
1482-OXZSY,2022-08-18,83.31,83.31,0.0,0
1482-OXZSY,2022-03-30,84.25,84.25,0.0,0
1482-OXZSY,2022-12-07,94.8,94.8,0.0,0
0377-JBKKT,2022-04-02,75.41,75.41,0.0,0
0377-JBKKT,2022-06-17,54.59,54.59,0.0,0
5778-BVOFB,2022-06-03,33.54,21.76,11.78,1
5778-BVOFB,2022-09-16,72.28,72.28,0.0,0
3373-YZZYM,2022-11-21,76.62,76.62,0.0,0
3373-YZZYM,2022-05-01,37.48,37.48,0.0,0
2057-ZBLPD,2022-06-08,70.87,70.87,0.0,0
2057-ZBLPD,2022-04-17,27.19,27.19,0.0,0
0228-MAUWC,2022-04-16,84.65,84.65,0.0,0
0228-MAUWC,2022-05-30,61.93,32.71,29.22,1
5502-RLUYV,2022-10-15,36.93,36.93,0.0,0
5502-RLUYV,2022-04-12,53.6,53.6,0.0,0
0023-HGHWL,2022-03-16,37.33,37.33,0.0,0
0023-HGHWL,2022-10-19,87.19,87.19,0.0,0
0023-HGHWL,2022-09-07,64.87,64.87,0.0,0
7663-YJHSN,2022-11-22,28.39,28.39,0.0,0
4915-BFSXL,2022-11-05,100.7,100.7,0.0,0
3086-RUCRN,2022-08-05,60.55,60.55,0.0,0
3086-RUCRN,2022-04-20,109.03,109.03,0.0,0
3086-RUCRN,2022-08-25,110.07,110.07,0.0,0
5215-LNLDJ,2022-09-24,101.31,101.31,0.0,0
5215-LNLDJ,2022-10-14,104.62,58.01,46.61,1
5215-LNLDJ,2022-06-23,40.0,40.0,0.0,0
7576-JMYWV,2022-12-18,119.83,119.83,0.0,0
9039-RBEEE,2022-01-21,66.82,66.82,0.0,0
9039-RBEEE,2022-08-10,87.89,60.6,27.29,1
9039-RBEEE,2022-09-09,68.36,44.76,23.6,1
0257-KXZGU,2022-12-22,53.56,53.56,0.0,0
0257-KXZGU,2022-02-01,94.84,94.84,0.0,0
0257-KXZGU,2022-05-02,96.4,73.09,23.31,1
1307-ATKGB,2022-09-15,34.42,34.42,0.0,0
1307-ATKGB,2022-08-20,88.55,88.55,0.0,0
8417-FMLZI,2022-03-14,25.51,25.51,0.0,0
8417-FMLZI,2022-12-24,115.97,115.97,0.0,0
3714-XPXBW,2022-11-08,78.1,78.1,0.0,0
1850-AKQEP,2022-10-24,76.29,76.29,0.0,0
1850-AKQEP,2022-10-23,111.57,111.57,0.0,0
2824-DXNKN,2022-12-06,82.71,82.71,0.0,0
2824-DXNKN,2022-11-24,40.23,40.23,0.0,0
2824-DXNKN,2022-01-31,110.58,110.58,0.0,0
5227-JSCFE,2022-06-22,32.43,23.93,8.5,1
0848-ZGQIJ,2022-12-21,109.07,109.07,0.0,0
0848-ZGQIJ,2022-10-18,67.75,67.75,0.0,0
3621-CHYVB,2022-01-21,101.62,63.53,38.09,1
3621-CHYVB,2022-02-06,69.93,48.16,21.77,1
8042-RNLKO,2022-05-10,37.94,37.94,0.0,0
8042-RNLKO,2022-10-06,93.67,93.67,0.0,0
8042-RNLKO,2022-10-19,29.48,29.48,0.0,0
1792-UXAFY,2022-03-18,51.35,51.35,0.0,0
1792-UXAFY,2022-06-21,38.25,38.25,0.0,0
5372-FBKBN,2022-10-11,49.39,49.39,0.0,0
5372-FBKBN,2022-03-28,37.92,37.92,0.0,0
0420-TXVSG,2022-07-15,27.57,20.02,7.55,1
0420-TXVSG,2022-03-15,27.56,27.56,0.0,0
6217-TOWGS,2022-04-30,110.31,110.31,0.0,0
6217-TOWGS,2022-11-28,99.4,99.4,0.0,0
6217-TOWGS,2022-01-06,23.37,23.37,0.0,0
0515-YPMCW,2022-06-07,109.55,109.55,0.0,0
0515-YPMCW,2022-01-09,83.1,83.1,0.0,0
0515-YPMCW,2022-11-28,98.28,98.28,0.0,0
0378-XSZPU,2022-04-02,85.03,85.03,0.0,0
0378-XSZPU,2022-10-22,40.41,40.41,0.0,0
1045-LTCYT,2022-09-11,92.75,92.75,0.0,0
1045-LTCYT,2022-12-02,75.0,75.0,0.0,0
1045-LTCYT,2022-07-16,40.72,40.72,0.0,0
1544-JJMYL,2022-06-07,41.83,41.83,0.0,0
4636-JGAAI,2022-10-03,38.64,38.64,0.0,0
4636-JGAAI,2022-08-15,35.3,21.3,14.0,1
4636-JGAAI,2022-03-12,113.74,113.74,0.0,0
6874-SGLHU,2022-10-28,39.68,39.68,0.0,0
6874-SGLHU,2022-02-21,103.26,62.95,40.31,1
6874-SGLHU,2022-12-31,94.67,94.67,0.0,0
5951-AOFIH,2022-10-31,77.23,77.23,0.0,0
4729-XKASR,2022-06-30,31.49,31.49,0.0,0
4729-XKASR,2022-10-23,30.06,30.06,0.0,0
3059-NGMXB,2022-08-22,35.67,35.67,0.0,0
3059-NGMXB,2022-04-21,33.51,33.51,0.0,0
8652-YHIYU,2022-06-30,75.68,75.68,0.0,0
8652-YHIYU,2022-07-27,55.14,55.14,0.0,0
8652-YHIYU,2022-11-08,116.5,116.5,0.0,0
5278-PNYOX,2022-01-31,52.27,52.27,0.0,0
5278-PNYOX,2022-12-11,55.9,55.9,0.0,0
5449-FIBXJ,2022-12-05,92.44,92.44,0.0,0
5449-FIBXJ,2022-04-13,67.01,47.39,19.62,1
3486-HOOGQ,2022-06-28,111.17,111.17,0.0,0
3486-HOOGQ,2022-04-01,29.74,29.74,0.0,0
5061-PBXFW,2022-11-09,91.72,91.72,0.0,0
5061-PBXFW,2022-04-12,55.08,55.08,0.0,0
8630-FJLIB,2022-12-08,39.92,25.24,14.68,1
3891-NLXJB,2022-07-03,28.9,28.9,0.0,0
4749-OJKQU,2022-05-17,69.7,59.54,10.16,1
4749-OJKQU,2022-04-29,115.35,115.35,0.0,0
4749-OJKQU,2022-06-04,47.14,47.14,0.0,0
0577-WHMEV,2022-11-09,73.48,73.48,0.0,0
5453-AXEPF,2022-08-04,33.4,33.4,0.0,0
5453-AXEPF,2022-08-23,50.11,50.11,0.0,0
5453-AXEPF,2022-12-30,81.0,81.0,0.0,0
3639-XJHKQ,2022-02-02,40.4,40.4,0.0,0
3639-XJHKQ,2022-03-10,105.38,105.38,0.0,0
3639-XJHKQ,2022-08-07,86.62,72.85,13.77,1
3716-LRGXK,2022-10-31,45.26,45.26,0.0,0
3716-LRGXK,2022-05-14,117.21,117.21,0.0,0
2263-SFSQZ,2022-12-22,104.72,78.51,26.21,1
2263-SFSQZ,2022-04-26,36.72,36.72,0.0,0
2263-SFSQZ,2022-06-16,84.37,74.3,10.07,1
9950-MTGYX,2022-12-04,32.8,32.8,0.0,0
9950-MTGYX,2022-06-05,116.02,104.89,11.13,1
9950-MTGYX,2022-12-05,101.13,101.13,0.0,0
3397-AVTKU,2022-01-21,28.57,28.57,0.0,0
3397-AVTKU,2022-12-03,86.29,86.29,0.0,0
4825-FUREZ,2022-01-17,69.03,69.03,0.0,0
4825-FUREZ,2022-02-06,92.03,92.03,0.0,0
4825-FUREZ,2022-07-03,117.38,117.38,0.0,0
9837-BMCLM,2022-04-24,63.72,49.48,14.24,1
9837-BMCLM,2022-06-14,84.26,84.26,0.0,0
2672-OJQZP,2022-04-17,113.97,113.97,0.0,0
2672-OJQZP,2022-12-31,34.59,21.79,12.8,1
2672-OJQZP,2022-02-11,49.5,49.5,0.0,0
0137-UDEUO,2022-01-08,42.73,42.73,0.0,0
0137-UDEUO,2022-12-09,33.87,33.87,0.0,0
3134-DSHVC,2022-09-16,24.3,24.3,0.0,0
6161-UUUTA,2022-06-03,46.88,46.88,0.0,0
7821-DPRQE,2022-01-28,93.91,93.91,0.0,0
6543-XRMYR,2022-05-21,97.08,97.08,0.0,0
6543-XRMYR,2022-02-21,33.33,17.06,16.27,1
2001-EWBQU,2022-04-17,74.72,74.72,0.0,0
4925-LMHOK,2022-07-02,37.38,26.11,11.27,1
1608-GMEWB,2022-02-10,118.57,118.57,0.0,0
1608-GMEWB,2022-01-09,38.52,38.52,0.0,0
6695-AMZUF,2022-01-25,96.81,96.81,0.0,0
6695-AMZUF,2022-03-13,92.18,92.18,0.0,0
1455-UGQVH,2022-01-31,88.58,88.58,0.0,0
8410-BGQXN,2022-01-19,112.21,112.21,0.0,0
8280-MQRQN,2022-10-12,70.1,70.1,0.0,0
8280-MQRQN,2022-11-21,87.67,87.67,0.0,0
1619-YWUBB,2022-10-24,30.43,30.43,0.0,0
1619-YWUBB,2022-12-13,51.55,36.97,14.58,1
1619-YWUBB,2022-02-15,119.59,119.59,0.0,0
7611-YKYTC,2022-08-15,40.62,40.62,0.0,0
7611-YKYTC,2022-09-25,31.62,31.62,0.0,0
7611-YKYTC,2022-03-20,27.95,27.95,0.0,0
2037-SGXHH,2022-07-17,79.53,79.53,0.0,0
2037-SGXHH,2022-08-17,51.95,51.95,0.0,0
2037-SGXHH,2022-03-17,51.09,42.01,9.08,1
3178-FESZO,2022-11-10,64.52,64.52,0.0,0
3178-FESZO,2022-04-24,72.2,72.2,0.0,0
3178-FESZO,2022-01-26,59.11,59.11,0.0,0
0365-GXEZS,2022-02-18,105.62,105.62,0.0,0
0365-GXEZS,2022-11-07,79.75,79.75,0.0,0
0082-OQIQY,2022-10-12,83.98,83.98,0.0,0
6087-MVHJH,2022-06-18,89.4,89.4,0.0,0
6087-MVHJH,2022-05-16,110.75,110.75,0.0,0
4603-JANFB,2022-11-10,87.22,87.22,0.0,0
3018-TFTSU,2022-03-24,106.28,106.28,0.0,0
3018-TFTSU,2022-11-26,47.31,47.31,0.0,0
3018-TFTSU,2022-03-29,117.97,117.97,0.0,0
3606-SBKRY,2022-01-14,23.33,23.33,0.0,0
3606-SBKRY,2022-02-18,83.31,72.77,10.54,1
3606-SBKRY,2022-01-15,118.51,118.51,0.0,0
4806-KEXQR,2022-10-30,27.45,20.47,6.98,1
4806-KEXQR,2022-08-26,21.52,21.52,0.0,0
4806-KEXQR,2022-10-20,68.23,68.23,0.0,0
0667-NSRGI,2022-03-27,82.18,66.31,15.87,1
0667-NSRGI,2022-10-30,89.38,89.38,0.0,0
7083-YNSKY,2022-12-09,97.48,69.49,27.99,1
6893-ODYYE,2022-07-22,30.68,30.68,0.0,0
6893-ODYYE,2022-09-11,113.46,113.46,0.0,0
8242-JSVBO,2022-09-18,70.6,70.6,0.0,0
8242-JSVBO,2022-10-25,107.8,107.8,0.0,0
2479-BRAMR,2022-03-01,20.47,16.1,4.37,1
2479-BRAMR,2022-10-18,72.37,72.37,0.0,0
2479-BRAMR,2022-04-13,28.44,28.44,0.0,0
9541-ZPSEA,2022-04-14,77.65,45.13,32.52,1
9541-ZPSEA,2022-06-02,101.77,101.77,0.0,0
2665-NPTGL,2022-01-27,61.61,61.61,0.0,0
2665-NPTGL,2022-06-30,58.2,58.2,0.0,0
2665-NPTGL,2022-09-24,64.87,64.87,0.0,0
1139-WUOAH,2022-07-21,25.53,25.53,0.0,0
1139-WUOAH,2022-02-02,119.16,119.16,0.0,0
4693-VWVBO,2022-10-18,26.89,26.89,0.0,0
4693-VWVBO,2022-07-25,93.08,93.08,0.0,0
7434-SHXLS,2022-03-20,87.34,87.34,0.0,0
6937-GCDGQ,2022-09-27,90.31,90.31,0.0,0
0988-JRWWP,2022-10-30,25.72,25.72,0.0,0
5075-JSDKI,2022-08-02,87.25,87.25,0.0,0
5075-JSDKI,2022-03-24,119.34,107.73,11.61,1
7908-QCBCA,2022-05-18,98.98,98.98,0.0,0
7908-QCBCA,2022-05-11,88.08,88.08,0.0,0
7908-QCBCA,2022-06-25,30.51,30.51,0.0,0
8644-XYTSV,2022-05-10,51.88,51.88,0.0,0
8644-XYTSV,2022-09-24,32.75,32.75,0.0,0
6711-FLDFB,2022-08-27,56.67,29.71,26.96,1
3873-WOSBC,2022-12-07,57.5,57.5,0.0,0
7465-ZZRVX,2022-11-05,60.09,60.09,0.0,0
7975-JMZNT,2022-08-21,97.24,97.24,0.0,0
7251-XFOIL,2022-03-11,92.05,92.05,0.0,0
4116-IQRFR,2022-04-07,104.85,104.85,0.0,0
4116-IQRFR,2022-10-10,30.16,19.76,10.4,1
3714-JTVOV,2022-06-10,65.26,65.26,0.0,0
3714-JTVOV,2022-11-22,107.96,107.96,0.0,0
8259-DZLIZ,2022-11-09,47.03,47.03,0.0,0
8259-DZLIZ,2022-01-13,46.31,36.55,9.76,1
0442-ZXKVS,2022-01-10,106.05,106.05,0.0,0
0442-ZXKVS,2022-04-26,29.92,17.35,12.57,1
0442-ZXKVS,2022-08-30,78.37,78.37,0.0,0
7853-WNZSY,2022-05-25,100.46,100.46,0.0,0
3120-FAZKD,2022-11-20,34.73,34.73,0.0,0
3120-FAZKD,2022-03-03,71.92,71.92,0.0,0
8606-OEGQZ,2022-09-15,48.54,48.54,0.0,0
0225-ZORZP,2022-11-16,92.08,92.08,0.0,0
0225-ZORZP,2022-04-02,107.29,107.29,0.0,0
0225-ZORZP,2022-03-27,47.96,33.42,14.54,1
4702-IOQDC,2022-06-08,39.73,39.73,0.0,0
9489-JMTTN,2022-02-12,41.39,29.76,11.63,1
0575-CUQOV,2022-06-18,33.36,33.36,0.0,0
0575-CUQOV,2022-01-25,87.05,69.87,17.18,1
0967-BMLBD,2022-02-05,38.02,38.02,0.0,0
0967-BMLBD,2022-01-26,93.01,93.01,0.0,0
6178-KFNHS,2022-11-27,89.03,89.03,0.0,0
2830-LEWOA,2022-06-18,25.83,25.83,0.0,0
5006-MXVRN,2022-10-11,57.31,57.31,0.0,0
5006-MXVRN,2022-12-02,60.12,60.12,0.0,0
5006-MXVRN,2022-03-29,99.2,99.2,0.0,0
1264-BYWMS,2022-02-26,35.75,35.75,0.0,0
1264-BYWMS,2022-11-12,107.55,107.55,0.0,0
9658-WYUFB,2022-12-12,66.15,66.15,0.0,0
8327-WKMIE,2022-08-30,81.44,81.44,0.0,0
8327-WKMIE,2022-02-21,69.64,69.64,0.0,0
6917-FIJHC,2022-06-20,27.68,27.68,0.0,0
6917-FIJHC,2022-05-12,62.92,46.32,16.6,1
5329-KRDTM,2022-10-30,63.68,45.74,17.94,1
7797-EJMDP,2022-07-07,74.63,74.63,0.0,0
3530-VWVGU,2022-01-24,21.65,21.65,0.0,0
3530-VWVGU,2022-12-15,37.95,37.95,0.0,0
3530-VWVGU,2022-01-31,20.55,20.55,0.0,0
2013-SGDXK,2022-08-30,78.85,78.85,0.0,0
6368-NWMCE,2022-09-23,95.65,95.65,0.0,0
6368-NWMCE,2022-04-07,21.21,21.21,0.0,0
3633-CDBUW,2022-12-16,80.55,57.22,23.33,1
3633-CDBUW,2022-01-06,32.72,32.72,0.0,0
0707-HOVVN,2022-03-22,83.94,83.94,0.0,0
8580-QVLOC,2022-08-08,58.51,58.51,0.0,0
8580-QVLOC,2022-07-06,33.09,33.09,0.0,0
3956-MGXOG,2022-11-18,53.98,53.98,0.0,0
3956-MGXOG,2022-01-23,117.54,117.54,0.0,0
3956-MGXOG,2022-08-10,32.16,32.16,0.0,0
9274-UARKJ,2022-03-28,91.87,50.15,41.72,1
4077-HWUYD,2022-08-29,52.23,32.65,19.58,1
2012-NWRPA,2022-03-13,39.94,39.94,0.0,0
2012-NWRPA,2022-03-25,43.29,43.29,0.0,0
8808-ELEHO,2022-12-17,89.12,89.12,0.0,0
8808-ELEHO,2022-12-23,23.25,23.25,0.0,0
0103-CSITQ,2022-09-26,88.88,88.88,0.0,0
3506-LCJDC,2022-01-15,21.3,21.3,0.0,0
8671-KKKOS,2022-11-11,64.98,64.98,0.0,0
8671-KKKOS,2022-09-01,51.64,51.64,0.0,0
7305-ZWMAJ,2022-10-10,86.72,86.72,0.0,0
7305-ZWMAJ,2022-02-10,37.56,37.56,0.0,0
7305-ZWMAJ,2022-03-21,115.51,115.51,0.0,0
9518-XXBXE,2022-06-08,54.32,27.46,26.86,1
3934-HXCFZ,2022-03-31,87.89,87.89,0.0,0
6578-KRMAW,2022-09-10,116.27,116.27,0.0,0
6578-KRMAW,2022-05-22,96.34,96.34,0.0,0
6578-KRMAW,2022-11-05,77.72,77.72,0.0,0
4860-IJUDE,2022-07-10,66.25,66.25,0.0,0
4860-IJUDE,2022-07-18,25.35,25.35,0.0,0
7666-WKRON,2022-01-01,51.06,51.06,0.0,0
7666-WKRON,2022-10-28,72.03,62.42,9.61,1
7666-WKRON,2022-04-01,86.29,86.29,0.0,0
9688-YGXVR,2022-08-04,118.13,118.13,0.0,0
9688-YGXVR,2022-12-26,35.27,22.79,12.48,1
9688-YGXVR,2022-06-27,72.46,72.46,0.0,0
0423-UDIJQ,2022-04-06,73.53,73.53,0.0,0
0423-UDIJQ,2022-01-31,57.14,57.14,0.0,0
1945-XISKS,2022-07-31,57.93,57.93,0.0,0
1945-XISKS,2022-07-21,22.4,22.4,0.0,0
1945-XISKS,2022-10-28,73.28,73.28,0.0,0
4910-AQFFX,2022-07-11,64.08,64.08,0.0,0
4910-AQFFX,2022-04-26,83.55,83.55,0.0,0
2154-KVJFF,2022-06-11,86.83,86.83,0.0,0
2154-KVJFF,2022-10-16,47.52,47.52,0.0,0
5360-LJCNJ,2022-07-08,66.58,66.58,0.0,0
5360-LJCNJ,2022-06-08,88.58,88.58,0.0,0
5360-LJCNJ,2022-05-09,46.99,46.99,0.0,0
2607-FBDFF,2022-08-20,92.63,92.63,0.0,0
2607-FBDFF,2022-07-21,100.23,80.95,19.28,1
9647-ERGBE,2022-10-20,108.74,108.74,0.0,0
3428-XZMAZ,2022-04-13,25.39,25.39,0.0,0
3428-XZMAZ,2022-09-13,83.0,55.13,27.87,1
1100-DDVRV,2022-10-20,118.07,118.07,0.0,0
0378-TOVMS,2022-05-07,20.73,20.73,0.0,0
0378-TOVMS,2022-05-15,67.93,67.93,0.0,0
0378-TOVMS,2022-07-03,95.78,95.78,0.0,0
4355-HBJHH,2022-05-17,115.24,115.24,0.0,0
4355-HBJHH,2022-10-05,34.16,34.16,0.0,0
4355-HBJHH,2022-08-13,61.0,48.14,12.86,1
6728-WYQBC,2022-03-04,100.88,100.88,0.0,0
9058-CBREO,2022-03-16,42.88,42.88,0.0,0
9058-CBREO,2022-06-01,109.24,70.52,38.72,1
9058-CBREO,2022-04-09,115.84,115.84,0.0,0
9029-FEGVJ,2022-09-11,23.32,23.32,0.0,0
9029-FEGVJ,2022-02-09,116.67,116.67,0.0,0
7216-KAOID,2022-08-08,62.68,62.68,0.0,0
7216-KAOID,2022-08-04,91.49,91.49,0.0,0
0318-QUUOB,2022-04-16,25.99,25.99,0.0,0
0318-QUUOB,2022-05-12,81.28,81.28,0.0,0
0318-QUUOB,2022-11-29,68.7,68.7,0.0,0
6145-NNPNO,2022-07-09,26.33,26.33,0.0,0
6145-NNPNO,2022-02-17,109.77,109.77,0.0,0
5520-FVEWJ,2022-11-07,34.04,34.04,0.0,0
5339-TJFEK,2022-09-21,22.85,22.85,0.0,0
5339-TJFEK,2022-09-13,73.89,73.89,0.0,0
5339-TJFEK,2022-08-14,68.5,45.45,23.05,1
5572-ZDXHY,2022-07-09,23.84,23.84,0.0,0
5572-ZDXHY,2022-08-05,83.28,83.28,0.0,0
